federation%1:14:00::	33498	eq_synonym	100
club%1:14:00::	33513	eq_synonym	100
idea%1:09:00::	37922	eq_synonym	100
dream%1:09:01::	38022	eq_synonym	100
identity%1:07:00::	48595	eq_synonym	100
object%1:09:00::	48735	eq_synonym	100
intention%1:04:00::	66725	eq_synonym	100
purpose%1:09:00::	66725	eq_synonym	100
desire%1:12:00::	67669	eq_synonym	100
vision%1:09:03::	73961	eq_synonym	100
title%1:07:00::	17810	eq_has_hyponym	100
entitlement%1:07:00::	17810	eq_synonym	100
study%1:09:02::	20777	eq_synonym	100
career%1:04:00::	48825	eq_synonym	100
example%1:09:00::	42608	eq_synonym	100
interference%1:06:00::	42639	eq_synonym	100
secret%1:09:00::	42672	eq_synonym	100
kinship%1:24:00::	42712	eq_synonym	100
concern%1:09:00::	48701	eq_synonym	100
reception%1:10:00::	53377	eq_synonym	100
fact%1:10:01::	69798	eq_synonym	100
point%1:09:01::	69911	eq_synonym	100
shame%1:11:00::	75089	eq_synonym	100
background%1:26:00::	77966	eq_synonym	100
principle%1:09:00::	27475	eq_synonym	100
constitution%1:10:00::	31818	eq_synonym	100
law%1:14:00::	31825	eq_synonym	100
convention%1:07:00::	31827	eq_synonym	100
procedure%1:04:01::	31841	eq_synonym	100
guideline%1:09:00::	31849	eq_synonym	100
format%1:10:00::	36963	eq_synonym	100
fit%2:42:03::	32840	eq_synonym	100
suit%2:42:02::	32840	eq_synonym	100
agree%2:42:00::	32843	eq_synonym	100
weigh%2:42:01::	32859	eq_synonym	100
resemble%2:42:00::	32861	eq_synonym	100
owe%2:40:01::	43763	eq_synonym	100
mean%2:32:03::	44352	eq_synonym	100
contain%2:42:00::	44367	eq_synonym	100
language%1:10:00::	8143	eq_synonym	100
tongue%1:10:00::	8143	eq_synonym	100
economy%1:14:00::	42854	eq_synonym	100
grammar%1:09:00::	45298	eq_synonym	100
calendar%1:28:00::	45308	eq_synonym	100
code%1:10:02::	45311	eq_synonym	100
key%1:10:00::	45359	eq_synonym	100
information%1:10:00::	2049	eq_synonym	100
expertise%1:09:00::	37590	eq_synonym	100
experience%1:09:01::	37591	eq_synonym	100
insight%1:12:00::	37602	eq_synonym	100
knowledge%1:03:00::	37606	eq_synonym	100
urgency%1:26:01::	37985	eq_synonym	100
secret%1:10:00::	37986	eq_synonym	100
crowd%1:14:00::	41504	eq_synonym	100
prize%1:21:01::	45232	eq_synonym	100
capital%1:21:00::	45241	eq_synonym	100
limit%1:23:00::	45255	eq_synonym	100
output%1:06:00::	45901	eq_synonym	100
success%1:11:00::	47884	eq_synonym	100
dividend%1:21:01::	75215	eq_synonym	100
sequence%1:14:00::	73555	eq_synonym	100
action%1:10:00::	72587	eq_synonym	100
fall%1:17:00::	66720	eq_synonym	100
scale%1:24:03::	75091	eq_synonym	100
side%1:10:00::	72622	eq_synonym	100
contact%1:04:02::	38217	eq_synonym	100
acquaintance%1:09:00::	72008	eq_synonym	100
balance%1:21:00::	66650	eq_synonym	100
facility%1:09:00::	16150	eq_synonym	100
